POPULATION_NAME,FISCAL_YEAR,RACE_GRP,TOTAL_CT,MHS1_CT,MHS5_CT
MCP-CalOPTIMA / Orange,2022,R7 Unknown,57332.0,8971.0,3386.0
MCP-CalOPTIMA / Orange,2019,R1 Alaskan Native or American Indian,1158.0,72.0,49.0
MCP-CalOPTIMA / Orange,2019,R2 Asian or Pacific Islander,126156.0,1362.0,899.0
MCP-CalOPTIMA / Orange,2019,R3 Black,9344.0,478.0,291.0
MCP-CalOPTIMA / Orange,2019,R4 Hispanic,149869.0,2511.0,1551.0
MCP-CalOPTIMA / Orange,2019,R5 White,108912.0,4018.0,2426.0
MCP-CalOPTIMA / Orange,2019,R6 Other,54193.0,1243.0,713.0
MCP-CalOPTIMA / Orange,2019,R7 Unknown,30385.0,1075.0,754.0
MCP-CalOPTIMA / Orange,2020,R1 Alaskan Native or American Indian,1059.0,53.0,35.0
MCP-CalOPTIMA / Orange,2020,R2 Asian or Pacific Islander,126180.0,1193.0,813.0
MCP-CalOPTIMA / Orange,2020,R3 Black,9170.0,449.0,260.0
MCP-CalOPTIMA / Orange,2020,R4 Hispanic,146565.0,2507.0,1604.0
MCP-CalOPTIMA / Orange,2020,R5 White,104539.0,3695.0,2294.0
MCP-CalOPTIMA / Orange,2020,R6 Other,57947.0,1294.0,756.0
MCP-CalOPTIMA / Orange,2020,R7 Unknown,36116.0,1397.0,889.0
MCP-CalOPTIMA / Orange,2021,R1 Alaskan Native or American Indian,1026.0,57.0,35.0
MCP-CalOPTIMA / Orange,2021,R2 Asian or Pacific Islander,126973.0,1106.0,784.0
MCP-CalOPTIMA / Orange,2021,R3 Black,9227.0,446.0,283.0
MCP-CalOPTIMA / Orange,2021,R4 Hispanic,149904.0,2673.0,1652.0
MCP-CalOPTIMA / Orange,2021,R5 White,104098.0,3504.0,2232.0
MCP-CalOPTIMA / Orange,2021,R6 Other,63056.0,1399.0,839.0
MCP-CalOPTIMA / Orange,2021,R7 Unknown,45379.0,1731.0,1111.0
MCP-CalOPTIMA / Orange,2022,R1 Alaskan Native or American Indian,1103.0,39.0,21.0
MCP-CalOPTIMA / Orange,2022,R2 Asian or Pacific Islander,134087.0,978.0,579.0
MCP-CalOPTIMA / Orange,2022,R3 Black,10041.0,413.0,239.0
MCP-CalOPTIMA / Orange,2022,R4 Hispanic,179664.0,2631.0,1364.0
MCP-CalOPTIMA / Orange,2022,R5 White,108884.0,3145.0,1582.0
MCP-CalOPTIMA / Orange,2022,R6 Other,73286.0,1451.0,753.0
MCP-CalOPTIMA / Orange,2022,R7 Unknown,57329.0,1925.0,1065.0
MCP-CalOPTIMA CCI,2019,R2 Asian or Pacific Islander,3508.0,41.0,13.0
MCP-CalOPTIMA CCI,2019,R5 White,3412.0,44.0,14.0
MCP-CalOPTIMA CCI,2020,R1 Alaskan Native or American Indian,22.0,0.0,0.0
MCP-CalOPTIMA CCI,2020,R4 Hispanic,4846.0,95.0,20.0
MCP-CalOPTIMA CCI,2020,R5 White,3335.0,112.0,28.0
MCP-CalOPTIMA CCI,2021,R2 Asian or Pacific Islander,3775.0,53.0,15.0
MCP-CalOPTIMA CCI,2021,R4 Hispanic,4806.0,94.0,17.0
MCP-CalOPTIMA CCI,2021,R5 White,3342.0,132.0,44.0
MCP-CalOPTIMA CCI,2021,R6 Other,1304.0,50.0,17.0
MCP-CalOPTIMA CCI,2022,R4 Hispanic,4543.0,125.0,26.0
MCP-CalOPTIMA CCI,2022,R5 White,3117.0,123.0,45.0
MCP-CalOPTIMA CCI,2022,R6 Other,1429.0,50.0,16.0
MCP-CalOPTIMA CCI,2022,R7 Unknown,1860.0,56.0,22.0
MCP-CalOPTIMA CCI,2019,R2 Asian or Pacific Islander,3508.0,37.0,28.0
MCP-CalOPTIMA CCI,2019,R4 Hispanic,4791.0,73.0,52.0
MCP-CalOPTIMA CCI,2019,R5 White,3412.0,155.0,118.0
MCP-CalOPTIMA CCI,2019,R6 Other,964.0,31.0,24.0
MCP-CalOPTIMA CCI,2019,R7 Unknown,1927.0,40.0,29.0
MCP-CalOPTIMA CCI,2020,R2 Asian or Pacific Islander,3652.0,34.0,25.0
MCP-CalOPTIMA CCI,2020,R4 Hispanic,4846.0,62.0,52.0
MCP-CalOPTIMA CCI,2020,R5 White,3335.0,170.0,129.0
MCP-CalOPTIMA CCI,2020,R6 Other,1149.0,42.0,27.0
MCP-CalOPTIMA CCI,2020,R7 Unknown,1872.0,52.0,36.0
MCP-CalOPTIMA CCI,2021,R2 Asian or Pacific Islander,3775.0,40.0,28.0
MCP-CalOPTIMA CCI,2021,R4 Hispanic,4806.0,72.0,48.0
MCP-CalOPTIMA CCI,2021,R5 White,3342.0,155.0,113.0
MCP-CalOPTIMA CCI,2021,R6 Other,1304.0,40.0,23.0
MCP-CalOPTIMA CCI,2021,R7 Unknown,1835.0,50.0,38.0
MCP-CalOPTIMA CCI,2022,R2 Asian or Pacific Islander,3623.0,31.0,20.0
MCP-CalOPTIMA CCI,2022,R4 Hispanic,4543.0,78.0,54.0
MCP-CalOPTIMA CCI,2022,R5 White,3117.0,127.0,86.0
MCP-CalOPTIMA CCI,2022,R6 Other,1429.0,34.0,25.0
MCP-CalOPTIMA CCI,2022,R7 Unknown,1860.0,66.0,48.0
MCP-CalOPTIMA PACE,2019,R4 Hispanic,168.0,164.0,48.0
MCP-CalOPTIMA PACE,2019,R7 Unknown,38.0,36.0,12.0
MCP-CalOPTIMA PACE,2020,R4 Hispanic,216.0,194.0,38.0
MCP-CalOPTIMA PACE,2020,R5 White,36.0,29.0,12.0
MCP-CalOPTIMA PACE,2021,R2 Asian or Pacific Islander,87.0,78.0,22.0
MCP-CalOPTIMA PACE,2021,R4 Hispanic,230.0,224.0,75.0
MCP-CalOPTIMA PACE,2021,R5 White,35.0,35.0,16.0
MCP-CalOPTIMA PACE,2021,R6 Other,27.0,26.0,16.0
MCP-CalOPTIMA PACE,2022,R2 Asian or Pacific Islander,85.0,77.0,18.0
MCP-CalOPTIMA PACE,2022,R4 Hispanic,243.0,226.0,93.0
MCP-CalOPTIMA PACE,2022,R5 White,35.0,35.0,17.0
MCP-CalOPTIMA PACE,2022,R7 Unknown,45.0,40.0,12.0
MCP-CalOPTIMA PACE,2019,R2 Asian or Pacific Islander,75.0,0.0,0.0
MCP-CalOPTIMA PACE,2019,R4 Hispanic,168.0,0.0,0.0
MCP-CalOPTIMA PACE,2019,R5 White,36.0,0.0,0.0
MCP-CalOPTIMA PACE,2020,R4 Hispanic,216.0,0.0,0.0
MCP-CalOPTIMA PACE,2020,R5 White,36.0,0.0,0.0
MCP-CalOPTIMA PACE,2020,R6 Other,22.0,0.0,0.0
MCP-CalOPTIMA PACE,2020,R7 Unknown,43.0,0.0,0.0
MCP-CalOPTIMA PACE,2021,R4 Hispanic,230.0,0.0,0.0
MCP-CalOPTIMA PACE,2021,R5 White,35.0,0.0,0.0
MCP-CalOPTIMA PACE,2021,R6 Other,27.0,0.0,0.0
MCP-CalOPTIMA PACE,2021,R7 Unknown,49.0,0.0,0.0
MCP-CalOPTIMA PACE,2022,R2 Asian or Pacific Islander,85.0,0.0,0.0
MCP-CalOPTIMA PACE,2022,R5 White,35.0,0.0,0.0
MCP-CalOPTIMA PACE,2022,R6 Other,35.0,0.0,0.0
MCP-CalOPTIMA PACE,2022,R7 Unknown,45.0,0.0,0.0
MCP-CalViva Health Fresno,2019,R1 Alaskan Native or American Indian,1255.0,229.0,48.0
MCP-CalViva Health Fresno,2019,R2 Asian or Pacific Islander,16812.0,1398.0,270.0
MCP-CalViva Health Fresno,2019,R3 Black,9604.0,1235.0,212.0
MCP-CalViva Health Fresno,2019,R4 Hispanic,81426.0,8354.0,1461.0
MCP-CalViva Health Fresno,2019,R5 White,22267.0,3591.0,858.0
MCP-CalViva Health Fresno,2019,R6 Other,20538.0,2391.0,509.0
MCP-CalViva Health Fresno,2019,R7 Unknown,10913.0,1282.0,264.0
MCP-CalViva Health Fresno,2020,R1 Alaskan Native or American Indian,1156.0,200.0,39.0
MCP-CalViva Health Fresno,2020,R2 Asian or Pacific Islander,16265.0,1066.0,229.0
MCP-CalViva Health Fresno,2020,R3 Black,8828.0,1078.0,208.0
MCP-CalViva Health Fresno,2020,R4 Hispanic,77046.0,7796.0,1593.0
MCP-CalViva Health Fresno,2020,R5 White,20237.0,3199.0,883.0
MCP-CalViva Health Fresno,2020,R6 Other,23057.0,2719.0,630.0
MCP-CalViva Health Fresno,2020,R7 Unknown,11701.0,1360.0,311.0
MCP-CalViva Health Fresno,2021,R1 Alaskan Native or American Indian,1125.0,193.0,44.0
MCP-CalViva Health Fresno,2021,R2 Asian or Pacific Islander,13723.0,1146.0,192.0
MCP-CalViva Health Fresno,2021,R3 Black,8474.0,1031.0,193.0
MCP-CalViva Health Fresno,2021,R4 Hispanic,74856.0,8472.0,1894.0
MCP-CalViva Health Fresno,2021,R5 White,19254.0,3297.0,1039.0
MCP-CalViva Health Fresno,2021,R6 Other,28826.0,3579.0,927.0
MCP-CalViva Health Fresno,2021,R7 Unknown,13268.0,1740.0,455.0
MCP-CalViva Health Fresno,2022,R1 Alaskan Native or American Indian,1176.0,207.0,55.0
MCP-CalViva Health Fresno,2022,R2 Asian or Pacific Islander,12355.0,871.0,178.0
MCP-CalViva Health Fresno,2022,R3 Black,8564.0,860.0,220.0
MCP-CalViva Health Fresno,2022,R4 Hispanic,78985.0,7494.0,1854.0
MCP-CalViva Health Fresno,2022,R5 White,19857.0,3097.0,1078.0
MCP-CalViva Health Fresno,2022,R6 Other,36060.0,4030.0,1218.0
MCP-CalViva Health Fresno,2022,R7 Unknown,15039.0,1729.0,508.0
MCP-CalViva Health Fresno,2019,R1 Alaskan Native or American Indian,1255.0,106.0,57.0
MCP-CalViva Health Fresno,2019,R2 Asian or Pacific Islander,16812.0,511.0,308.0
MCP-CalViva Health Fresno,2019,R3 Black,9604.0,779.0,422.0
MCP-CalViva Health Fresno,2019,R4 Hispanic,81426.0,2710.0,1602.0
MCP-CalViva Health Fresno,2019,R5 White,22267.0,1911.0,1144.0
MCP-CalViva Health Fresno,2019,R6 Other,20538.0,1025.0,600.0
MCP-CalViva Health Fresno,2019,R7 Unknown,10913.0,793.0,486.0
MCP-CalViva Health Fresno,2020,R1 Alaskan Native or American Indian,1156.0,92.0,52.0
MCP-CalViva Health Fresno,2020,R2 Asian or Pacific Islander,16265.0,471.0,279.0
MCP-CalViva Health Fresno,2020,R3 Black,8828.0,703.0,395.0
MCP-CalViva Health Fresno,2020,R4 Hispanic,77046.0,2485.0,1439.0
MCP-CalViva Health Fresno,2020,R5 White,20237.0,1676.0,1023.0
MCP-CalViva Health Fresno,2020,R6 Other,23057.0,1118.0,671.0
MCP-CalViva Health Fresno,2020,R7 Unknown,11701.0,815.0,500.0
MCP-CalViva Health Fresno,2021,R1 Alaskan Native or American Indian,1125.0,102.0,70.0
MCP-CalViva Health Fresno,2021,R2 Asian or Pacific Islander,13723.0,396.0,264.0
MCP-CalViva Health Fresno,2021,R3 Black,8474.0,646.0,422.0
MCP-CalViva Health Fresno,2021,R4 Hispanic,74856.0,2371.0,1578.0
MCP-CalViva Health Fresno,2021,R5 White,19254.0,1605.0,1103.0
MCP-CalViva Health Fresno,2021,R6 Other,28826.0,1356.0,847.0
MCP-CalViva Health Fresno,2021,R7 Unknown,13268.0,854.0,548.0
MCP-CalViva Health Fresno,2022,R1 Alaskan Native or American Indian,1176.0,92.0,56.0
MCP-CalViva Health Fresno,2022,R2 Asian or Pacific Islander,12355.0,301.0,184.0
MCP-CalViva Health Fresno,2022,R3 Black,8564.0,657.0,422.0
MCP-CalViva Health Fresno,2022,R4 Hispanic,78984.0,2232.0,1428.0
MCP-CalViva Health Fresno,2022,R5 White,19857.0,1461.0,967.0
MCP-CalViva Health Fresno,2022,R6 Other,36059.0,1546.0,972.0
MCP-CalViva Health Fresno,2022,R7 Unknown,15039.0,824.0,522.0
MCP-CalViva Health Kings,2019,R3 Black,889.0,124.0,19.0
MCP-CalViva Health Kings,2019,R4 Hispanic,10342.0,1288.0,216.0
MCP-CalViva Health Kings,2019,R5 White,3172.0,669.0,175.0
MCP-CalViva Health Kings,2019,R7 Unknown,835.0,121.0,19.0
MCP-CalViva Health Kings,2020,R3 Black,881.0,125.0,32.0
MCP-CalViva Health Kings,2020,R4 Hispanic,10666.0,1426.0,274.0
MCP-CalViva Health Kings,2020,R5 White,3148.0,699.0,219.0
MCP-CalViva Health Kings,2020,R7 Unknown,945.0,123.0,26.0
MCP-CalViva Health Kings,2021,R3 Black,869.0,126.0,35.0
MCP-CalViva Health Kings,2021,R4 Hispanic,10981.0,1413.0,329.0
MCP-CalViva Health Kings,2021,R5 White,3059.0,628.0,207.0
MCP-CalViva Health Kings,2021,R7 Unknown,979.0,112.0,40.0
MCP-CalViva Health Kings,2022,R3 Black,893.0,116.0,35.0
MCP-CalViva Health Kings,2022,R4 Hispanic,12264.0,1442.0,334.0
MCP-CalViva Health Kings,2022,R5 White,3168.0,591.0,183.0
MCP-CalViva Health Kings,2022,R7 Unknown,1164.0,135.0,36.0
MCP-CalViva Health Kings,2019,R3 Black,889.0,72.0,39.0
MCP-CalViva Health Kings,2019,R4 Hispanic,10342.0,346.0,216.0
MCP-CalViva Health Kings,2019,R5 White,3172.0,283.0,198.0
MCP-CalViva Health Kings,2019,R7 Unknown,835.0,55.0,34.0
MCP-CalViva Health Kings,2020,R3 Black,881.0,55.0,35.0
MCP-CalViva Health Kings,2020,R4 Hispanic,10666.0,345.0,233.0
MCP-CalViva Health Kings,2020,R5 White,3148.0,264.0,198.0
MCP-CalViva Health Kings,2020,R7 Unknown,945.0,45.0,36.0
MCP-CalViva Health Kings,2021,R3 Black,869.0,44.0,30.0
MCP-CalViva Health Kings,2021,R4 Hispanic,10981.0,346.0,218.0
MCP-CalViva Health Kings,2021,R5 White,3059.0,235.0,170.0
MCP-CalViva Health Kings,2021,R7 Unknown,979.0,47.0,35.0
MCP-CalViva Health Kings,2022,R3 Black,893.0,52.0,28.0
MCP-CalViva Health Kings,2022,R4 Hispanic,12263.0,341.0,202.0
MCP-CalViva Health Kings,2022,R5 White,3168.0,219.0,136.0
MCP-CalViva Health Kings,2022,R7 Unknown,1164.0,53.0,37.0
MCP-CalViva Health Madera,2019,R4 Hispanic,10766.0,1189.0,196.0
MCP-CalViva Health Madera,2019,R5 White,4230.0,768.0,161.0
MCP-CalViva Health Madera,2019,R7 Unknown,1226.0,177.0,33.0
MCP-CalViva Health Madera,2020,R1 Alaskan Native or American Indian,135.0,30.0,11.0
MCP-CalViva Health Madera,2020,R4 Hispanic,11397.0,1426.0,214.0
MCP-CalViva Health Madera,2020,R5 White,4160.0,766.0,181.0
MCP-CalViva Health Madera,2020,R6 Other,195.0,27.0,11.0
MCP-CalViva Health Madera,2020,R7 Unknown,1250.0,179.0,40.0
MCP-CalViva Health Madera,2021,R3 Black,479.0,128.0,18.0
MCP-CalViva Health Madera,2021,R4 Hispanic,12127.0,3892.0,338.0
MCP-CalViva Health Madera,2021,R5 White,4063.0,1183.0,208.0
MCP-CalViva Health Madera,2021,R7 Unknown,1256.0,344.0,38.0
MCP-CalViva Health Madera,2022,R4 Hispanic,13719.0,2499.0,338.0
MCP-CalViva Health Madera,2022,R5 White,4255.0,865.0,175.0
MCP-CalViva Health Madera,2022,R7 Unknown,1338.0,232.0,52.0
MCP-CalViva Health Madera,2019,R3 Black,478.0,55.0,32.0
MCP-CalViva Health Madera,2019,R4 Hispanic,10766.0,357.0,161.0
MCP-CalViva Health Madera,2019,R5 White,4230.0,351.0,218.0
MCP-CalViva Health Madera,2019,R7 Unknown,1226.0,73.0,46.0
MCP-CalViva Health Madera,2020,R3 Black,478.0,43.0,27.0
MCP-CalViva Health Madera,2020,R4 Hispanic,11397.0,299.0,150.0
MCP-CalViva Health Madera,2020,R5 White,4160.0,301.0,185.0
MCP-CalViva Health Madera,2020,R7 Unknown,1250.0,73.0,43.0
MCP-CalViva Health Madera,2021,R3 Black,479.0,47.0,24.0
MCP-CalViva Health Madera,2021,R4 Hispanic,12127.0,307.0,168.0
MCP-CalViva Health Madera,2021,R5 White,4063.0,263.0,163.0
MCP-CalViva Health Madera,2021,R7 Unknown,1256.0,57.0,36.0
MCP-CalViva Health Madera,2022,R3 Black,495.0,45.0,23.0
MCP-CalViva Health Madera,2022,R4 Hispanic,13719.0,378.0,181.0
MCP-CalViva Health Madera,2022,R5 White,4255.0,270.0,161.0
MCP-CalViva Health Madera,2022,R7 Unknown,1338.0,53.0,27.0
MCP-California Health & Wellness/Alpine,2019,R5 White,26.0,0.0,0.0
MCP-California Health & Wellness/Alpine,2020,R5 White,26.0,0.0,0.0
MCP-California Health & Wellness/Alpine,2021,R1 Alaskan Native or American Indian,25.0,0.0,0.0
MCP-California Health & Wellness/Amador,2019,R5 White,759.0,87.0,19.0
MCP-California Health & Wellness/Amador,2020,R5 White,705.0,90.0,24.0
MCP-California Health & Wellness/Amador,2021,R5 White,724.0,72.0,19.0
MCP-California Health & Wellness/Amador,2022,R5 White,820.0,89.0,14.0
MCP-California Health & Wellness/Amador,2019,R5 White,759.0,76.0,45.0
MCP-California Health & Wellness/Amador,2020,R5 White,705.0,67.0,41.0
MCP-California Health & Wellness/Amador,2020,R6 Other,12.0,0.0,0.0
MCP-California Health & Wellness/Amador,2021,R1 Alaskan Native or American Indian,13.0,0.0,0.0
MCP-California Health & Wellness/Amador,2021,R5 White,724.0,59.0,34.0
MCP-California Health & Wellness/Amador,2022,R5 White,820.0,79.0,38.0
MCP-California Health & Wellness/Butte,2019,R1 Alaskan Native or American Indian,495.0,119.0,45.0
MCP-California Health & Wellness/Butte,2019,R2 Asian or Pacific Islander,1827.0,121.0,27.0
MCP-California Health & Wellness/Butte,2019,R3 Black,773.0,99.0,27.0
MCP-California Health & Wellness/Butte,2019,R4 Hispanic,4044.0,469.0,124.0
MCP-California Health & Wellness/Butte,2019,R5 White,17236.0,3204.0,1032.0
MCP-California Health & Wellness/Butte,2019,R6 Other,414.0,60.0,23.0
MCP-California Health & Wellness/Butte,2019,R7 Unknown,1663.0,315.0,102.0
MCP-California Health & Wellness/Butte,2020,R1 Alaskan Native or American Indian,473.0,97.0,31.0
MCP-California Health & Wellness/Butte,2020,R2 Asian or Pacific Islander,1758.0,104.0,25.0
MCP-California Health & Wellness/Butte,2020,R3 Black,734.0,105.0,37.0
MCP-California Health & Wellness/Butte,2020,R4 Hispanic,4063.0,513.0,165.0
MCP-California Health & Wellness/Butte,2020,R5 White,16116.0,3267.0,1220.0
MCP-California Health & Wellness/Butte,2020,R6 Other,410.0,49.0,13.0
MCP-California Health & Wellness/Butte,2020,R7 Unknown,1615.0,309.0,105.0
MCP-California Health & Wellness/Butte,2021,R1 Alaskan Native or American Indian,473.0,91.0,22.0
MCP-California Health & Wellness/Butte,2021,R2 Asian or Pacific Islander,1757.0,110.0,29.0
MCP-California Health & Wellness/Butte,2021,R3 Black,801.0,121.0,37.0
MCP-California Health & Wellness/Butte,2021,R4 Hispanic,4528.0,723.0,223.0
MCP-California Health & Wellness/Butte,2021,R5 White,16997.0,3863.0,1464.0
MCP-California Health & Wellness/Butte,2021,R6 Other,510.0,74.0,29.0
MCP-California Health & Wellness/Butte,2021,R7 Unknown,1697.0,333.0,126.0
MCP-California Health & Wellness/Butte,2022,R1 Alaskan Native or American Indian,483.0,80.0,14.0
MCP-California Health & Wellness/Butte,2022,R2 Asian or Pacific Islander,1706.0,95.0,18.0
MCP-California Health & Wellness/Butte,2022,R3 Black,870.0,116.0,30.0
MCP-California Health & Wellness/Butte,2022,R4 Hispanic,5225.0,682.0,156.0
MCP-California Health & Wellness/Butte,2022,R5 White,18030.0,3507.0,1089.0
MCP-California Health & Wellness/Butte,2022,R6 Other,754.0,76.0,25.0
MCP-California Health & Wellness/Butte,2022,R7 Unknown,1896.0,314.0,97.0
MCP-California Health & Wellness/Butte,2019,R1 Alaskan Native or American Indian,495.0,29.0,14.0
MCP-California Health & Wellness/Butte,2019,R2 Asian or Pacific Islander,1827.0,111.0,85.0
MCP-California Health & Wellness/Butte,2019,R3 Black,773.0,62.0,43.0
MCP-California Health & Wellness/Butte,2019,R4 Hispanic,4044.0,190.0,111.0
MCP-California Health & Wellness/Butte,2019,R5 White,17236.0,1383.0,915.0
MCP-California Health & Wellness/Butte,2019,R6 Other,414.0,17.0,14.0
MCP-California Health & Wellness/Butte,2019,R7 Unknown,1663.0,180.0,135.0
MCP-California Health & Wellness/Butte,2020,R1 Alaskan Native or American Indian,473.0,31.0,16.0
MCP-California Health & Wellness/Butte,2020,R2 Asian or Pacific Islander,1758.0,85.0,70.0
MCP-California Health & Wellness/Butte,2020,R3 Black,734.0,59.0,31.0
MCP-California Health & Wellness/Butte,2020,R4 Hispanic,4063.0,170.0,116.0
MCP-California Health & Wellness/Butte,2020,R5 White,16116.0,1286.0,880.0
MCP-California Health & Wellness/Butte,2020,R6 Other,410.0,23.0,19.0
MCP-California Health & Wellness/Butte,2020,R7 Unknown,1615.0,156.0,114.0
MCP-California Health & Wellness/Butte,2021,R1 Alaskan Native or American Indian,473.0,23.0,15.0
MCP-California Health & Wellness/Butte,2021,R2 Asian or Pacific Islander,1757.0,73.0,59.0
MCP-California Health & Wellness/Butte,2021,R3 Black,801.0,74.0,46.0
MCP-California Health & Wellness/Butte,2021,R4 Hispanic,4528.0,200.0,120.0
MCP-California Health & Wellness/Butte,2021,R5 White,16997.0,1240.0,835.0
MCP-California Health & Wellness/Butte,2021,R6 Other,510.0,24.0,19.0
MCP-California Health & Wellness/Butte,2021,R7 Unknown,1697.0,133.0,91.0
MCP-California Health & Wellness/Butte,2022,R2 Asian or Pacific Islander,1706.0,47.0,36.0
MCP-California Health & Wellness/Butte,2022,R3 Black,870.0,54.0,31.0
MCP-California Health & Wellness/Butte,2022,R4 Hispanic,5225.0,188.0,117.0
MCP-California Health & Wellness/Butte,2022,R5 White,18029.0,1107.0,779.0
MCP-California Health & Wellness/Butte,2022,R7 Unknown,1894.0,111.0,75.0
MCP-California Health & Wellness/Calaveras,2019,R5 White,2860.0,302.0,93.0
MCP-California Health & Wellness/Calaveras,2020,R5 White,2656.0,392.0,99.0
MCP-California Health & Wellness/Calaveras,2021,R5 White,2587.0,381.0,108.0
MCP-California Health & Wellness/Calaveras,2022,R5 White,2689.0,355.0,69.0
MCP-California Health & Wellness/Calaveras,2019,R4 Hispanic,411.0,24.0,15.0
MCP-California Health & Wellness/Calaveras,2019,R5 White,2860.0,169.0,107.0
MCP-California Health & Wellness/Calaveras,2020,R1 Alaskan Native or American Indian,38.0,0.0,0.0
MCP-California Health & Wellness/Calaveras,2020,R4 Hispanic,396.0,23.0,18.0
MCP-California Health & Wellness/Calaveras,2020,R5 White,2656.0,140.0,89.0
MCP-California Health & Wellness/Calaveras,2020,R7 Unknown,153.0,16.0,13.0
MCP-California Health & Wellness/Calaveras,2021,R1 Alaskan Native or American Indian,45.0,0.0,0.0
MCP-California Health & Wellness/Calaveras,2021,R4 Hispanic,374.0,25.0,20.0
MCP-California Health & Wellness/Calaveras,2021,R5 White,2587.0,155.0,87.0
MCP-California Health & Wellness/Calaveras,2021,R7 Unknown,161.0,14.0,11.0
MCP-California Health & Wellness/Calaveras,2022,R4 Hispanic,439.0,27.0,17.0
MCP-California Health & Wellness/Calaveras,2022,R5 White,2689.0,161.0,88.0
MCP-California Health & Wellness/Colusa,2019,R5 White,390.0,60.0,14.0
MCP-California Health & Wellness/Colusa,2019,R7 Unknown,101.0,13.0,0.0
MCP-California Health & Wellness/Colusa,2021,R4 Hispanic,1138.0,99.0,14.0
MCP-California Health & Wellness/Colusa,2021,R5 White,425.0,54.0,15.0
MCP-California Health & Wellness/Colusa,2022,R3 Black,11.0,0.0,0.0
MCP-California Health & Wellness/Colusa,2022,R4 Hispanic,1313.0,106.0,14.0
MCP-California Health & Wellness/Colusa,2022,R5 White,436.0,64.0,19.0
MCP-California Health & Wellness/Colusa,2019,R2 Asian or Pacific Islander,22.0,0.0,0.0
MCP-California Health & Wellness/Colusa,2019,R4 Hispanic,893.0,44.0,25.0
MCP-California Health & Wellness/Colusa,2019,R5 White,390.0,78.0,60.0
MCP-California Health & Wellness/Colusa,2020,R4 Hispanic,989.0,40.0,33.0
MCP-California Health & Wellness/Colusa,2020,R5 White,407.0,66.0,56.0
MCP-California Health & Wellness/Colusa,2021,R4 Hispanic,1138.0,57.0,37.0
MCP-California Health & Wellness/Colusa,2021,R5 White,425.0,69.0,61.0
MCP-California Health & Wellness/Colusa,2022,R1 Alaskan Native or American Indian,28.0,0.0,0.0
MCP-California Health & Wellness/Colusa,2022,R2 Asian or Pacific Islander,31.0,0.0,0.0
MCP-California Health & Wellness/Colusa,2022,R4 Hispanic,1313.0,47.0,29.0
MCP-California Health & Wellness/Colusa,2022,R5 White,436.0,55.0,40.0
MCP-California Health & Wellness/El Dorado,2019,R2 Asian or Pacific Islander,322.0,29.0,11.0
MCP-California Health & Wellness/El Dorado,2019,R3 Black,100.0,18.0,11.0
MCP-California Health & Wellness/El Dorado,2019,R4 Hispanic,1422.0,195.0,67.0
MCP-California Health & Wellness/El Dorado,2019,R5 White,9079.0,1740.0,621.0
MCP-California Health & Wellness/El Dorado,2019,R7 Unknown,1339.0,222.0,83.0
MCP-California Health & Wellness/El Dorado,2020,R2 Asian or Pacific Islander,292.0,37.0,12.0
MCP-California Health & Wellness/El Dorado,2020,R4 Hispanic,1293.0,190.0,53.0
MCP-California Health & Wellness/El Dorado,2020,R5 White,7966.0,1684.0,646.0
MCP-California Health & Wellness/El Dorado,2020,R6 Other,196.0,34.0,19.0
MCP-California Health & Wellness/El Dorado,2020,R7 Unknown,1181.0,241.0,80.0
MCP-California Health & Wellness/El Dorado,2021,R4 Hispanic,1407.0,214.0,62.0
MCP-California Health & Wellness/El Dorado,2021,R5 White,7917.0,1599.0,605.0
MCP-California Health & Wellness/El Dorado,2021,R7 Unknown,1157.0,214.0,81.0
MCP-California Health & Wellness/El Dorado,2022,R4 Hispanic,1573.0,207.0,45.0
MCP-California Health & Wellness/El Dorado,2022,R5 White,8205.0,1306.0,326.0
MCP-California Health & Wellness/El Dorado,2022,R6 Other,193.0,28.0,11.0
MCP-California Health & Wellness/El Dorado,2022,R7 Unknown,1285.0,185.0,48.0
MCP-California Health & Wellness/El Dorado,2019,R4 Hispanic,1422.0,26.0,19.0
MCP-California Health & Wellness/El Dorado,2019,R5 White,9079.0,286.0,184.0
MCP-California Health & Wellness/El Dorado,2019,R7 Unknown,1339.0,45.0,30.0
MCP-California Health & Wellness/El Dorado,2020,R4 Hispanic,1293.0,27.0,16.0
MCP-California Health & Wellness/El Dorado,2020,R5 White,7966.0,209.0,142.0
MCP-California Health & Wellness/El Dorado,2020,R7 Unknown,1181.0,47.0,32.0
MCP-California Health & Wellness/El Dorado,2021,R4 Hispanic,1407.0,24.0,17.0
MCP-California Health & Wellness/El Dorado,2021,R5 White,7917.0,203.0,120.0
MCP-California Health & Wellness/El Dorado,2021,R7 Unknown,1157.0,36.0,21.0
MCP-California Health & Wellness/El Dorado,2022,R4 Hispanic,1573.0,29.0,13.0
MCP-California Health & Wellness/El Dorado,2022,R5 White,8205.0,250.0,129.0
MCP-California Health & Wellness/El Dorado,2022,R7 Unknown,1285.0,36.0,23.0
MCP-California Health & Wellness/Glenn,2019,R4 Hispanic,1661.0,182.0,40.0
MCP-California Health & Wellness/Glenn,2019,R5 White,1761.0,309.0,100.0
MCP-California Health & Wellness/Glenn,2020,R4 Hispanic,1692.0,158.0,29.0
